"","Day","Daily.Avg..Relative.Humidity....","Daily.Avg..Wind.Speed..km.h."
"564","2002-07-18 00:00",76.8333333333333,13.25
"565","2002-07-19 00:00",72.75,7.875
"566","2002-07-20 00:00",77.8333333333333,10.8333333333333
"567","2002-07-21 00:00",67.8333333333333,7.04166666666667
"568","2002-07-22 00:00",67.2916666666667,19.1666666666667
"569","2002-07-23 00:00",68.5833333333333,17.4583333333333
"570","2002-07-24 00:00",66.6666666666667,10.9583333333333
"571","2002-07-25 00:00",66,8.75
"572","2002-07-26 00:00",65.0833333333333,6.625
"573","2002-07-27 00:00",71.75,5.91666666666667
"574","2002-07-28 00:00",67.875,5.54166666666667
"575","2002-07-29 00:00",76.3333333333333,15.7083333333333
"576","2002-07-30 00:00",78.2083333333333,9.375
"577","2002-07-31 00:00",73.375,13.7916666666667
"578","2002-08-01 00:00",74,9.95833333333333
"579","2002-08-02 00:00",70.5,6.66666666666667
"580","2002-08-03 00:00",76.7083333333333,13.625
"581","2002-08-04 00:00",74.875,9.54166666666667
"582","2002-08-05 00:00",74.1666666666667,14.2916666666667
"583","2002-08-06 00:00",78.4583333333333,12.0833333333333
"584","2002-08-07 00:00",76.2916666666667,18.0416666666667
"585","2002-08-08 00:00",66.5416666666667,7.20833333333333
"586","2002-08-09 00:00",71.375,5.83333333333333
"587","2002-08-10 00:00",68.5416666666667,10.125
"588","2002-08-11 00:00",67,14.2916666666667
"589","2002-08-12 00:00",70,12.625
"590","2002-08-13 00:00",70.7083333333333,10.5416666666667
"591","2002-08-14 00:00",70.4166666666667,6.08333333333333
"592","2002-08-15 00:00",70.0416666666667,12.125
"593","2002-08-16 00:00",76.375,15.9166666666667
"594","2002-08-17 00:00",69.625,11.0416666666667
"595","2002-08-18 00:00",67.625,8.375
"596","2002-08-19 00:00",77.625,9.66666666666667
"597","2002-08-20 00:00",76.2916666666667,3.41666666666667
"598","2002-08-21 00:00",66.2916666666667,7.20833333333333
"599","2002-08-22 00:00",69.5833333333333,14.25
"600","2002-08-23 00:00",70.875,10.375
"601","2002-08-24 00:00",70.375,9.29166666666667
"602","2002-08-25 00:00",75.5,8.125
"603","2002-08-26 00:00",68.9583333333333,15.1666666666667
"604","2002-08-27 00:00",68.75,8.5
"605","2002-08-28 00:00",74.4166666666667,9.45833333333333
"606","2002-08-29 00:00",75.2916666666667,7.625
"607","2002-08-30 00:00",74.5,14.6666666666667
"608","2002-08-31 00:00",66.7083333333333,9.79166666666667
"609","2002-09-01 00:00",64.125,11.9583333333333
"610","2002-09-02 00:00",69.25,10.2916666666667
"611","2002-09-03 00:00",73.8333333333333,9.375
"612","2002-09-04 00:00",71.4583333333333,15.9583333333333
"613","2002-09-05 00:00",73.5416666666667,15.4166666666667
"614","2002-09-06 00:00",70.25,13.0416666666667
"615","2002-09-07 00:00",70,6.25
"616","2002-09-08 00:00",70.875,13.875
"617","2002-09-09 00:00",79.125,8.66666666666667
"618","2002-09-10 00:00",71.4166666666667,10.0833333333333
"619","2002-09-11 00:00",78.3333333333333,12.9583333333333
"620","2002-09-12 00:00",80.7916666666667,25.0416666666667
"621","2002-09-13 00:00",71.9583333333333,16.25
"622","2002-09-14 00:00",64.5416666666667,11.0833333333333
"623","2002-09-15 00:00",76.2083333333333,18.6666666666667
"624","2002-09-16 00:00",80.5833333333333,14.5416666666667
"625","2002-09-17 00:00",76.25,5.625
"626","2002-09-18 00:00",70.5833333333333,9.08333333333333
"627","2002-09-19 00:00",72.9166666666667,8.45833333333333
"628","2002-09-20 00:00",75.75,22.7083333333333
"629","2002-09-21 00:00",77.6666666666667,11.4583333333333
"630","2002-09-22 00:00",76.375,14.5
"631","2002-09-23 00:00",74.125,14.875
"632","2002-09-24 00:00",79.9166666666667,13.4583333333333
"633","2002-09-25 00:00",71.25,6.58333333333333
"634","2002-09-26 00:00",70.2916666666667,6.125
"635","2002-09-27 00:00",76.5,10.1666666666667
"636","2002-09-28 00:00",76.5833333333333,14.875
"637","2002-09-29 00:00",58.7083333333333,14.9583333333333
"638","2002-09-30 00:00",64.875,10.5
"639","2002-10-01 00:00",76.6666666666667,17.4166666666667
"640","2002-10-02 00:00",74.5833333333333,11.2083333333333
"641","2002-10-03 00:00",69.4583333333333,16.625
"642","2002-10-04 00:00",66.2916666666667,8
"643","2002-10-05 00:00",75.6666666666667,24.0416666666667
"644","2002-10-06 00:00",61.9583333333333,12.1666666666667
"645","2002-10-07 00:00",74.875,15.6666666666667
"646","2002-10-08 00:00",66.875,14.2916666666667
"647","2002-10-09 00:00",68.0833333333333,7.16666666666667
"648","2002-10-10 00:00",68.125,5.29166666666667
"649","2002-10-11 00:00",75.8333333333333,6.91666666666667
"650","2002-10-12 00:00",77.125,6
"651","2002-10-13 00:00",76,10.75
"652","2002-10-14 00:00",70.2083333333333,16.25
"653","2002-10-15 00:00",66.4166666666667,10.6666666666667
"654","2002-10-16 00:00",73.2083333333333,8.375
"655","2002-10-17 00:00",79.625,20.0833333333333
"656","2002-10-18 00:00",76.6666666666667,11.4583333333333
"657","2002-10-19 00:00",69.1666666666667,17
"658","2002-10-20 00:00",76.1666666666667,16.25
"659","2002-10-21 00:00",61.9166666666667,17.5833333333333
"660","2002-10-22 00:00",64.0416666666667,18.3333333333333
"661","2002-10-23 00:00",76.3333333333333,12.1666666666667
"662","2002-10-24 00:00",69.9166666666667,11.1666666666667
"663","2002-10-25 00:00",70.875,6.75
"664","2002-10-26 00:00",71.75,9.125
"665","2002-10-27 00:00",81.0833333333333,17.7916666666667
"666","2002-10-28 00:00",74.1666666666667,20.4583333333333
"667","2002-10-29 00:00",66.2916666666667,27.9583333333333
"668","2002-10-30 00:00",73.4583333333333,17.4166666666667
"669","2002-10-31 00:00",68.6666666666667,11.875
"670","2002-11-01 00:00",73.0833333333333,7.83333333333333
"671","2002-11-02 00:00",78.3333333333333,17.375
"672","2002-11-03 00:00",70.0833333333333,24.75
"673","2002-11-04 00:00",71.5416666666667,10.2916666666667
"674","2002-11-05 00:00",66.2916666666667,6.66666666666667
"675","2002-11-06 00:00",69.75,14.0833333333333
"676","2002-11-07 00:00",79.9565217391304,14.9130434782609
"677","2002-11-08 00:00",67.3333333333333,18.875
"678","2002-11-09 00:00",77.875,8.29166666666667
"679","2002-11-10 00:00",77.375,16
"680","2002-11-11 00:00",77.5,21.75
"681","2002-11-12 00:00",74,11.5833333333333
"682","2002-11-13 00:00",79.8333333333333,15.0416666666667
"683","2002-11-14 00:00",78.875,21.125
"684","2002-11-15 00:00",76.875,12.8333333333333
"685","2002-11-16 00:00",69.1666666666667,14.2083333333333
"686","2002-11-17 00:00",77.25,19.7916666666667
"687","2002-11-18 00:00",74.3478260869565,32.6086956521739
"688","2002-11-19 00:00",70.5217391304348,15.4782608695652
"689","2002-11-20 00:00",78.2173913043478,9.82608695652174
"690","2002-11-21 00:00",79.0416666666667,3.95833333333333
"691","2002-11-22 00:00",79.125,9.625
"692","2002-11-23 00:00",77.5833333333333,17.3333333333333
"693","2002-11-24 00:00",66.75,42.6666666666667
"694","2002-11-25 00:00",69.6666666666667,20.2916666666667
"695","2002-11-26 00:00",66.75,13.8333333333333
"696","2002-11-27 00:00",69.4583333333333,8.54166666666667
"697","2002-11-28 00:00",68.4166666666667,16.75
"698","2002-11-29 00:00",68.0416666666667,13.9166666666667
"699","2002-11-30 00:00",80.25,14.0416666666667
"700","2002-12-01 00:00",79.0833333333333,10.5833333333333
"701","2002-12-02 00:00",66.5,24.625
"702","2002-12-03 00:00",77.5,14.625
"703","2002-12-04 00:00",72.4583333333333,21.5416666666667
"704","2002-12-05 00:00",68.25,12.6666666666667
"705","2002-12-06 00:00",74.9583333333333,5.33333333333333
"706","2002-12-07 00:00",76.6666666666667,13.7083333333333
"707","2002-12-08 00:00",72.125,15
"708","2002-12-09 00:00",53.375,27.7916666666667
"709","2002-12-10 00:00",58.875,13.1666666666667
"710","2002-12-11 00:00",71.2916666666667,8.54166666666667
"711","2002-12-12 00:00",78.1666666666667,6.70833333333333
"712","2002-12-13 00:00",79.2916666666667,5.25
"713","2002-12-14 00:00",80,16.5416666666667
"714","2002-12-15 00:00",80.375,16.375
"715","2002-12-16 00:00",78.8333333333333,19.5
"716","2002-12-17 00:00",72.5,25.7083333333333
"717","2002-12-18 00:00",58.1666666666667,22.7083333333333
"718","2002-12-19 00:00",49.5833333333333,18.9166666666667
"719","2002-12-20 00:00",74.3333333333333,10.0833333333333
"720","2002-12-21 00:00",77.375,25.25
"721","2002-12-22 00:00",70.2083333333333,12.7916666666667
"722","2002-12-23 00:00",74.5416666666667,10.5833333333333
"723","2002-12-24 00:00",67.0416666666667,13.5833333333333
"724","2002-12-25 00:00",71,9.30434782608696
"725","2002-12-26 00:00",79.7083333333333,29.3333333333333
"726","2002-12-27 00:00",67.2916666666667,24.9583333333333
"727","2002-12-28 00:00",70.5652173913043,9.30434782608696
"728","2002-12-29 00:00",76.25,10.0833333333333
"729","2002-12-30 00:00",72,19.0416666666667
"730","2002-12-31 00:00",77.7916666666667,10.1666666666667
"731","2003-01-01 00:00",74.4166666666667,17.2083333333333
"732","2003-01-02 00:00",72.2083333333333,22.25
"733","2003-01-03 00:00",73.375,7.875
"734","2003-01-04 00:00",78.4166666666667,20.0833333333333
"735","2003-01-05 00:00",76.7083333333333,18.4166666666667
"736","2003-01-06 00:00",79.2083333333333,4.91666666666667
"737","2003-01-07 00:00",80.5833333333333,15.125
"738","2003-01-08 00:00",75.7083333333333,19.375
"739","2003-01-09 00:00",68.875,17.2916666666667
"740","2003-01-10 00:00",66.9166666666667,10.5833333333333
"741","2003-01-11 00:00",73.625,16.625
"742","2003-01-12 00:00",65.625,16.25
"743","2003-01-13 00:00",67.1304347826087,17.3478260869565
"744","2003-01-14 00:00",71.6666666666667,17.25
"745","2003-01-15 00:00",67.4166666666667,7.83333333333333
"746","2003-01-16 00:00",68.5833333333333,11
"747","2003-01-17 00:00",69.625,11.8333333333333
"748","2003-01-18 00:00",71.7083333333333,11.2083333333333
"749","2003-01-19 00:00",75.8333333333333,9.08333333333333
"750","2003-01-20 00:00",78.25,7.83333333333333
"751","2003-01-21 00:00",66.25,33.7083333333333
"752","2003-01-22 00:00",59.5833333333333,31.3333333333333
"753","2003-01-23 00:00",73.25,13
"754","2003-01-24 00:00",67.75,18.5416666666667
"755","2003-01-25 00:00",59.0833333333333,14.7916666666667
"756","2003-01-26 00:00",69.9166666666667,12.9166666666667
"757","2003-01-27 00:00",78.0833333333333,12
"758","2003-01-28 00:00",73.125,23.2916666666667
"759","2003-01-29 00:00",63.4583333333333,16
"760","2003-01-30 00:00",71.375,5.16666666666667
"761","2003-01-31 00:00",76.875,6.20833333333333
"762","2003-02-01 00:00",78.25,7.25
"763","2003-02-02 00:00",78.8333333333333,21.2083333333333
"764","2003-02-03 00:00",77.3333333333333,20.0833333333333
"765","2003-02-04 00:00",74.6666666666667,15.2083333333333
"766","2003-02-05 00:00",67.5,27.9166666666667
"767","2003-02-06 00:00",56.0833333333333,29.5416666666667
"768","2003-02-07 00:00",69.875,12.6666666666667
"769","2003-02-08 00:00",69.7916666666667,16.5416666666667
"770","2003-02-09 00:00",69.9166666666667,10.8333333333333
"771","2003-02-10 00:00",61.375,14.1666666666667
"772","2003-02-11 00:00",75.8333333333333,13.7916666666667
"773","2003-02-12 00:00",71.8333333333333,13.2916666666667
"774","2003-02-13 00:00",64.7083333333333,30.7083333333333
"775","2003-02-14 00:00",54.9166666666667,33.125
"776","2003-02-15 00:00",52.75,29.9166666666667
"777","2003-02-16 00:00",54.5,17.0416666666667
"778","2003-02-17 00:00",58.7916666666667,9.08333333333333
"779","2003-02-18 00:00",60.4583333333333,7.58333333333333
"780","2003-02-19 00:00",63.0869565217391,7.17391304347826
"781","2003-02-20 00:00",68.375,16.2916666666667
"782","2003-02-21 00:00",65.9545454545455,16.5454545454545
"783","2003-02-22 00:00",63.1666666666667,9.66666666666667
"784","2003-02-23 00:00",77.7916666666667,21.5833333333333
"785","2003-02-24 00:00",63.8260869565217,34.5652173913044
"786","2003-02-25 00:00",57.2083333333333,20.9583333333333
"787","2003-02-26 00:00",53.8333333333333,19.1666666666667
"788","2003-02-27 00:00",56.625,11.875
"789","2003-02-28 00:00",65.4166666666667,4.83333333333333
"790","2003-03-01 00:00",65.5416666666667,5.33333333333333
"791","2003-03-02 00:00",70,19.8333333333333
"792","2003-03-03 00:00",69,34.2916666666667
"793","2003-03-04 00:00",52.8333333333333,26.5833333333333
"794","2003-03-05 00:00",78.8333333333333,12.1666666666667
"795","2003-03-06 00:00",76.625,16.125
"796","2003-03-07 00:00",61.2608695652174,14.4347826086957
"797","2003-03-08 00:00",69.125,11.75
"798","2003-03-09 00:00",74.2916666666667,20.1666666666667
"799","2003-03-10 00:00",51.8333333333333,17.875
"800","2003-03-11 00:00",59.5833333333333,20.3333333333333
"801","2003-03-12 00:00",75.2916666666667,18.5416666666667
"802","2003-03-13 00:00",67.5833333333333,12.625
"803","2003-03-14 00:00",68.3333333333333,16.0416666666667
"804","2003-03-15 00:00",54.0833333333333,12.7083333333333
"805","2003-03-16 00:00",55.2916666666667,9.25
"806","2003-03-17 00:00",77.625,15.1666666666667
"807","2003-03-18 00:00",75.3333333333333,17.6666666666667
"808","2003-03-19 00:00",65.7916666666667,19.9583333333333
"809","2003-03-20 00:00",59.304347826087,15.5652173913043
"810","2003-03-21 00:00",78.375,16.4583333333333
"811","2003-03-22 00:00",78.0416666666667,8.58333333333333
"812","2003-03-23 00:00",79,9.375
"813","2003-03-24 00:00",79.7916666666667,9.54166666666667
"814","2003-03-25 00:00",77.2083333333333,17.125
"815","2003-03-26 00:00",73.9583333333333,14.0833333333333
"816","2003-03-27 00:00",78.5416666666667,9.875
"817","2003-03-28 00:00",72.25,12.375
"818","2003-03-29 00:00",70.9565217391304,19.7826086956522
"819","2003-03-30 00:00",78.2916666666667,13.125
"820","2003-03-31 00:00",78.0416666666667,6.54166666666667
"821","2003-04-01 00:00",73.375,3.41666666666667
"822","2003-04-02 00:00",62.375,5.5
"823","2003-04-03 00:00",66.4166666666667,11.6666666666667
"824","2003-04-04 00:00",56.4166666666667,14.3333333333333
"825","2003-04-05 00:00",69.5,9.41666666666667
"826","2003-04-06 00:00",77.75,13.7916666666667
"827","2003-04-07 00:00",58,15.875
"828","2003-04-08 00:00",58.7916666666667,5.70833333333333
"829","2003-04-09 00:00",60.375,4.79166666666667
"830","2003-04-10 00:00",55.5,5.16666666666667
"831","2003-04-11 00:00",49.7083333333333,12.4583333333333
"832","2003-04-12 00:00",76.9583333333333,17.5
"833","2003-04-13 00:00",73.8333333333333,29.875
"834","2003-04-14 00:00",64.3333333333333,11.2916666666667
"835","2003-04-15 00:00",70.6666666666667,14.7083333333333
"836","2003-04-16 00:00",70.5,13.6666666666667
"837","2003-04-17 00:00",45.75,21.75
"838","2003-04-18 00:00",44.2083333333333,8.91666666666667
"839","2003-04-19 00:00",51.9583333333333,8.625
"840","2003-04-20 00:00",52.625,7.54166666666667
"841","2003-04-21 00:00",47.75,13.9583333333333
"842","2003-04-22 00:00",75.2083333333333,17
"843","2003-04-23 00:00",76.3333333333333,12.4583333333333
"844","2003-04-24 00:00",68.6666666666667,15.625
"845","2003-04-25 00:00",70.3333333333333,6.16666666666667
"846","2003-04-26 00:00",63.375,7.58333333333333
"847","2003-04-27 00:00",76.375,13.9583333333333
"848","2003-04-28 00:00",66.4166666666667,15.7083333333333
"849","2003-04-29 00:00",63.1666666666667,12.0833333333333
"850","2003-04-30 00:00",53.875,12.75
"851","2003-05-01 00:00",57.5416666666667,10.2083333333333
"852","2003-05-02 00:00",76.9166666666667,9.91666666666667
"853","2003-05-03 00:00",78.7916666666667,18.0833333333333
"854","2003-05-04 00:00",54.7083333333333,11.7083333333333
"855","2003-05-05 00:00",46.7916666666667,8.70833333333333
"856","2003-05-06 00:00",49.2916666666667,8.83333333333333
"857","2003-05-07 00:00",66.75,20.4166666666667
"858","2003-05-08 00:00",74.875,10.2916666666667
"859","2003-05-09 00:00",78.6666666666667,19.1666666666667
"860","2003-05-10 00:00",79.7083333333333,23.5416666666667
"861","2003-05-11 00:00",77.75,15.0416666666667
"862","2003-05-12 00:00",76.7083333333333,8.33333333333333
"863","2003-05-13 00:00",78.6666666666667,9.04166666666667
"864","2003-05-14 00:00",77.5909090909091,8.68181818181818
"865","2003-05-15 00:00",77.5833333333333,18.9583333333333
"866","2003-05-16 00:00",67,7.5
"867","2003-05-17 00:00",53.3333333333333,5.875
"868","2003-05-18 00:00",55.625,8.875
"869","2003-05-19 00:00",45.1666666666667,4.70833333333333
"870","2003-05-20 00:00",43.6666666666667,9.125
"871","2003-05-21 00:00",38.7083333333333,14.0833333333333
"872","2003-05-22 00:00",63.875,17.5833333333333
"873","2003-05-23 00:00",72.7916666666667,7.375
"874","2003-05-24 00:00",65.5833333333333,6.95833333333333
"875","2003-05-25 00:00",68.9166666666667,10.9583333333333
"876","2003-05-26 00:00",76.25,15.5416666666667
"877","2003-05-27 00:00",70.25,5.54166666666667
"878","2003-05-28 00:00",65.875,7.66666666666667
"879","2003-05-29 00:00",74.7083333333333,12.75
"880","2003-05-30 00:00",72.75,10.7083333333333
"881","2003-05-31 00:00",73.5,5.83333333333333
"882","2003-06-01 00:00",74.1666666666667,12.7916666666667
"883","2003-06-02 00:00",70.875,16.2916666666667
"884","2003-06-03 00:00",53.4583333333333,19.125
"885","2003-06-04 00:00",50.4583333333333,11.4166666666667
"886","2003-06-05 00:00",54.2083333333333,9.33333333333333
"887","2003-06-06 00:00",74.625,15.7083333333333
"888","2003-06-07 00:00",63.0416666666667,8.08333333333333
"889","2003-06-08 00:00",66.7083333333333,9.375
"890","2003-06-09 00:00",72.125,16.625
"891","2003-06-10 00:00",67.5416666666667,13.375
"892","2003-06-11 00:00",54.4166666666667,10
"893","2003-06-12 00:00",71.5833333333333,13.2083333333333
"894","2003-06-13 00:00",58.75,10.9166666666667
"895","2003-06-14 00:00",67.2916666666667,15.7916666666667
"896","2003-06-15 00:00",76.2916666666667,16.7083333333333
"897","2003-06-16 00:00",67.2083333333333,10.0416666666667
"898","2003-06-17 00:00",66.0416666666667,12.3333333333333
"899","2003-06-18 00:00",63.4583333333333,18.5
"900","2003-06-19 00:00",72.9166666666667,13.125
"901","2003-06-20 00:00",67.8333333333333,10.125
"902","2003-06-21 00:00",57.875,6.95833333333333
"903","2003-06-22 00:00",61.375,5.95833333333333
"904","2003-06-23 00:00",63.8636363636364,5.13636363636364
"905","2003-06-24 00:00",63.2916666666667,7.5
"906","2003-06-25 00:00",65.5,15.7083333333333
"907","2003-06-26 00:00",64.125,8.95833333333333
"908","2003-06-27 00:00",58.9583333333333,12.6666666666667
"909","2003-06-28 00:00",69.1666666666667,8.625
"910","2003-06-29 00:00",55.1666666666667,7.41666666666667
"911","2003-06-30 00:00",64.6666666666667,9.04166666666667
"912","2003-07-01 00:00",66,11.7083333333333
"913","2003-07-02 00:00",58.9166666666667,8.83333333333333
"914","2003-07-03 00:00",66.7083333333333,14.75
"915","2003-07-04 00:00",68.5,13.6666666666667
"916","2003-07-05 00:00",69.0833333333333,12
"917","2003-07-06 00:00",63.625,10.8333333333333
"918","2003-07-07 00:00",56.7083333333333,11.375
"919","2003-07-08 00:00",61.6666666666667,19.0833333333333
"920","2003-07-09 00:00",64.5833333333333,12.9166666666667
"921","2003-07-10 00:00",53,10.2916666666667
"922","2003-07-11 00:00",64.4583333333333,10.4583333333333
"923","2003-07-12 00:00",71.6666666666667,17.7083333333333
"924","2003-07-13 00:00",63.3333333333333,14.7083333333333
"925","2003-07-14 00:00",63.25,13.4583333333333
"926","2003-07-15 00:00",63.5,10.7083333333333
"927","2003-07-16 00:00",68.5833333333333,9.75
"928","2003-07-17 00:00",71,10.2083333333333
"929","2003-07-18 00:00",68.125,9.58333333333333
"930","2003-07-19 00:00",67.2916666666667,10.625
"931","2003-07-20 00:00",67.5416666666667,8.5
"932","2003-07-21 00:00",64.0416666666667,11.75
"933","2003-07-22 00:00",63.9583333333333,16.2083333333333
"934","2003-07-23 00:00",72.0833333333333,10.8333333333333
"935","2003-07-24 00:00",72.7083333333333,10
"936","2003-07-25 00:00",71.4166666666667,18.2083333333333
"937","2003-07-26 00:00",65.6666666666667,12.5833333333333
"938","2003-07-27 00:00",71.5833333333333,12.5833333333333
"939","2003-07-28 00:00",61.125,20.5833333333333
"940","2003-07-29 00:00",64.5,13.875
"941","2003-07-30 00:00",66.625,5.125
"942","2003-07-31 00:00",68.3333333333333,6.04166666666667
"943","2003-08-01 00:00",65.875,8.25
"944","2003-08-02 00:00",68.0833333333333,7.66666666666667
"945","2003-08-03 00:00",72.25,6.41666666666667
"946","2003-08-04 00:00",69.625,5.375
"947","2003-08-05 00:00",71.4583333333333,13.0833333333333
"948","2003-08-06 00:00",73.3333333333333,15.5416666666667
"949","2003-08-07 00:00",71.1666666666667,9.25
"950","2003-08-08 00:00",72.9583333333333,8.5
"951","2003-08-09 00:00",71.875,4.375
"952","2003-08-10 00:00",72.7916666666667,7.58333333333333
